TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN015192,11-11-2024,Wardrobe,Furniture,North,Offline,2,1275.52,2551.04,UPI,CUST02557
TXN015193,01-11-2025,Yoga Mat,Sports,East,Online,7,122.59,858.13,Cash,CUST03641
TXN015194,20-06-2024,Shorts,Clothing,North,Offline,7,2733.22,19132.54,Net Banking,CUST00079
TXN015195,15-07-2024,Saree,Clothing,South,Online,6,6908.99,41453.94,UPI,CUST02739
TXN015196,13-01-2025,Kurta,Clothing,South,Online,5,6283.44,31417.2,UPI,CUST02704
TXN015197,05-09-2024,Bed Frame,Furniture,East,Offline,6,1351.83,8110.98,Cash,CUST01887
TXN015198,02-04-2025,Sweater,Clothing,North,Online,4,391.21,1564.84,UPI,CUST01670
TXN015199,22-05-2024,Pulses Pack,Grocery,East,Online,6,6266.33,37597.98,UPI,CUST03598
TXN015200,22-09-2024,Camera,Electronics,West,Offline,10,2616.03,26160.3,UPI,CUST02504
TXN015201,15-12-2024,Dress,Clothing,East,Online,6,298.17,1789.02,Credit Card,CUST01615
TXN015202,28-04-2024,Cooking Oil,Grocery,North,Online,3,7910.98,23732.94,Net Banking,CUST02009
TXN015203,26-05-2025,Wheat Flour,Grocery,South,Offline,4,3923.99,15695.96,Cash,CUST00277
TXN015204,15-06-2025,Pulses Pack,Grocery,West,Online,3,5911.37,17734.11,Net Banking,CUST00421
TXN015205,28-08-2024,Lipstick,Beauty,South,Offline,5,185.54,927.7,Cash,CUST01638
TXN015206,29-08-2024,Shorts,Clothing,North,Offline,9,3708.86,33379.74,Credit Card,CUST03158
TXN015207,27-07-2025,Yoga Mat,Sports,North,Online,3,4363.26,13089.78,Cash,CUST03724
TXN015208,20-02-2024,Shorts,Clothing,North,Offline,8,7905.13,63241.04,Credit Card,CUST03111
TXN015209,23-05-2024,Rice Bag,Grocery,North,Online,9,3939.95,35459.55,Cash,CUST02419
TXN015210,18-01-2025,Hair Oil,Beauty,South,Online,5,1230.36,6151.8,UPI,CUST01906
TXN015211,17-08-2025,Office Chair,Furniture,West,Offline,4,9506.65,38026.6,Credit Card,CUST00806
TXN015212,17-01-2024,Jacket,Clothing,East,Offline,2,8841.16,17682.32,UPI,CUST03737
TXN015213,29-04-2024,Shorts,Clothing,West,Offline,7,8014.99,56104.93,Cash,CUST03721
TXN015214,03-06-2024,Bluetooth Speaker,Electronics,West,Online,6,5926.05,35556.3,Cash,CUST02625
TXN015215,05-04-2025,Yoga Mat,Sports,West,Offline,9,4937.46,44437.14,Net Banking,CUST03707
TXN015216,19-11-2024,Office Chair,Furniture,North,Offline,2,2436.19,4872.38,Net Banking,CUST00453
TXN015217,15-08-2024,Badminton Racket,Sports,East,Online,6,3757.1,22542.6,Net Banking,CUST00880
TXN015218,09-01-2024,Wheat Flour,Grocery,South,Online,4,1937.72,7750.88,Net Banking,CUST00374
TXN015219,02-08-2025,Running Shoes,Sports,East,Offline,8,2405.36,19242.88,Net Banking,CUST03674
TXN015220,29-01-2025,Football,Sports,West,Offline,10,8238.47,82384.7,Credit Card,CUST03077
TXN015221,22-06-2025,Camera,Electronics,West,Online,3,6224.61,18673.83,Cash,CUST03583
TXN015222,12-06-2024,Face Wash,Beauty,North,Offline,5,517.12,2585.6,Credit Card,CUST03681
TXN015223,10-12-2024,Kurta,Clothing,East,Offline,9,9529.56,85766.04,UPI,CUST03466
TXN015224,22-02-2025,Cooking Oil,Grocery,North,Online,9,4579.61,41216.49,Net Banking,CUST01034
TXN015225,27-09-2024,Laptop,Electronics,West,Online,10,7427.86,74278.6,Credit Card,CUST01785
TXN015226,17-08-2025,Laptop,Electronics,South,Offline,6,4707.42,28244.52,UPI,CUST00523
TXN015227,10-03-2024,Cooking Oil,Grocery,East,Online,7,5297.77,37084.39,UPI,CUST00143
TXN015228,08-09-2024,Bookshelf,Furniture,West,Online,8,4994.3,39954.4,Credit Card,CUST03334
TXN015229,12-08-2025,Sweater,Clothing,South,Offline,6,1672.94,10037.64,UPI,CUST00774
TXN015230,02-06-2025,Spices Pack,Grocery,West,Online,7,2213.47,15494.29,Cash,CUST01509
TXN015231,23-08-2024,Face Wash,Beauty,West,Online,1,7906.53,7906.53,Net Banking,CUST01021
TXN015232,21-04-2025,Cricket Bat,Sports,North,Offline,5,8083.77,40418.85,Credit Card,CUST01317
TXN015233,02-12-2025,Football,Sports,South,Online,3,8375.6,25126.8,Cash,CUST01527
TXN015234,17-11-2025,Shorts,Clothing,South,Online,3,2066.1,6198.3,UPI,CUST00474
TXN015235,12-09-2024,Sweater,Clothing,West,Online,8,5724.78,45798.24,Net Banking,CUST00518
TXN015236,30-05-2025,Sugar,Grocery,East,Online,8,6568.47,52547.76,Credit Card,CUST03885
TXN015237,21-07-2024,Dress,Clothing,West,Online,7,7482.34,52376.38,Net Banking,CUST03084
TXN015238,23-04-2025,Tea Powder,Grocery,East,Online,2,6634.32,13268.64,Net Banking,CUST01101
TXN015239,21-11-2024,Sofa,Furniture,North,Online,10,3774.36,37743.6,Cash,CUST02852
TXN015240,28-03-2025,Lipstick,Beauty,South,Online,8,1410.41,11283.28,Cash,CUST03758
TXN015241,30-08-2025,Sunscreen,Beauty,West,Online,2,4105.77,8211.54,Credit Card,CUST03428
TXN015242,25-01-2025,Smartphone,Electronics,North,Offline,7,1619.99,11339.93,Credit Card,CUST00107
TXN015243,04-04-2025,Dress,Clothing,North,Offline,6,5284.52,31707.12,Cash,CUST01721
TXN015244,21-03-2024,Football,Sports,North,Online,9,9148.42,82335.78,Credit Card,CUST03849
TXN015245,29-11-2024,Jacket,Clothing,East,Offline,2,7896.46,15792.92,Credit Card,CUST03776
TXN015246,18-12-2025,Smartphone,Electronics,North,Offline,3,2475.66,7426.98,UPI,CUST02456
TXN015247,13-08-2024,Tablet,Electronics,North,Online,8,3398.58,27188.64,Cash,CUST03087
TXN015248,25-07-2024,Face Wash,Beauty,North,Offline,7,9697.78,67884.46,Credit Card,CUST00280
TXN015249,15-11-2025,Sweater,Clothing,South,Online,2,5024.66,10049.32,Cash,CUST01188
TXN015250,16-07-2024,Yoga Mat,Sports,South,Online,6,9911.45,59468.7,Net Banking,CUST02338
TXN015251,30-06-2025,Coffee Table,Furniture,North,Online,3,8527.75,25583.25,UPI,CUST00830
TXN015252,30-03-2024,Tennis Ball,Sports,East,Online,8,3791.1,30328.8,UPI,CUST01476
TXN015253,20-05-2024,Saree,Clothing,West,Offline,2,6405.53,12811.06,Cash,CUST00586
TXN015254,01-11-2025,Coffee Table,Furniture,West,Online,4,4922.94,19691.76,Credit Card,CUST03416
TXN015255,03-07-2024,Smartphone,Electronics,West,Online,2,7401.96,14803.92,Credit Card,CUST03761
TXN015256,24-08-2025,Yoga Mat,Sports,North,Online,7,3671.13,25697.91,Credit Card,CUST01446
TXN015257,27-11-2024,Camera,Electronics,West,Offline,4,6020.46,24081.84,UPI,CUST00282
TXN015258,27-01-2025,Tennis Ball,Sports,South,Online,1,8117.39,8117.39,Cash,CUST00682
TXN015259,16-05-2024,Football,Sports,West,Offline,8,3584.32,28674.56,UPI,CUST01515
TXN015260,15-10-2025,Jeans,Clothing,North,Offline,9,8332.46,74992.14,UPI,CUST01291
TXN015261,19-12-2024,Television,Electronics,West,Offline,7,4489.63,31427.41,Net Banking,CUST02529
TXN015262,21-10-2024,Laptop,Electronics,West,Online,10,9985.21,99852.1,Cash,CUST02800
TXN015263,28-07-2024,Cricket Bat,Sports,West,Online,1,4649.45,4649.45,UPI,CUST03210
TXN015264,12-08-2025,Jacket,Clothing,East,Online,6,2484.78,14908.68,UPI,CUST00352
TXN015265,04-11-2024,Running Shoes,Sports,North,Online,3,9056.22,27168.66,Cash,CUST00477
TXN015266,31-12-2025,Cricket Bat,Sports,West,Online,1,4869.4,4869.4,Cash,CUST01929
TXN015267,03-06-2025,Sweater,Clothing,South,Online,7,8675.45,60728.15,UPI,CUST01682
TXN015268,20-05-2024,Coffee Table,Furniture,South,Offline,10,9238.95,92389.5,Credit Card,CUST00523
TXN015269,02-06-2024,Cricket Bat,Sports,South,Offline,1,8382.84,8382.84,Credit Card,CUST01139
TXN015270,25-12-2025,Wheat Flour,Grocery,West,Offline,9,1277,11493,Credit Card,CUST01078
TXN015271,22-01-2025,Dumbbells,Sports,North,Offline,9,8058.43,72525.87,UPI,CUST03430
TXN015272,18-12-2024,Bed Frame,Furniture,West,Offline,10,4436.74,44367.4,Cash,CUST00055
TXN015273,20-05-2024,Bed Frame,Furniture,West,Offline,8,3275.01,26200.08,Net Banking,CUST00968
TXN015274,20-03-2024,Dress,Clothing,North,Offline,10,7152.5,71525,Net Banking,CUST03777
TXN015275,27-03-2024,Dining Table,Furniture,West,Online,7,8579.05,60053.35,Credit Card,CUST01699
TXN015276,10-07-2025,Tablet,Electronics,North,Offline,10,1111.72,11117.2,Credit Card,CUST01132
TXN015277,05-09-2024,Shorts,Clothing,South,Offline,2,6331.67,12663.34,Credit Card,CUST00708
TXN015278,28-04-2025,Lipstick,Beauty,East,Online,5,3246.36,16231.8,UPI,CUST03321
TXN015279,01-11-2025,Tablet,Electronics,West,Online,7,856.59,5996.13,UPI,CUST01481
TXN015280,10-01-2024,Tennis Ball,Sports,South,Offline,2,8779.11,17558.22,UPI,CUST03749
TXN015281,12-09-2024,Cooking Oil,Grocery,West,Online,6,4822.88,28937.28,Cash,CUST01679
TXN015282,13-05-2024,Television,Electronics,West,Online,7,7957.51,55702.57,Cash,CUST02110
TXN015283,22-09-2024,Hair Oil,Beauty,West,Online,8,7123.18,56985.44,Credit Card,CUST01255
TXN015284,28-01-2025,Wheat Flour,Grocery,West,Online,3,5866.8,17600.4,Cash,CUST01931
TXN015285,26-08-2025,Saree,Clothing,West,Offline,2,7142.61,14285.22,Credit Card,CUST02832
TXN015286,29-08-2024,Cricket Bat,Sports,West,Online,5,2510.32,12551.6,Cash,CUST03974
TXN015287,09-05-2024,Jeans,Clothing,North,Offline,7,6375.99,44631.93,Credit Card,CUST01807
TXN015288,01-01-2025,Bluetooth Speaker,Electronics,West,Offline,8,4667.27,37338.16,Credit Card,CUST03752
TXN015289,24-03-2024,Spices Pack,Grocery,North,Online,8,7158.83,57270.64,UPI,CUST01232
TXN015290,26-11-2025,Tennis Ball,Sports,South,Online,8,153.13,1225.04,Cash,CUST02591
TXN015291,27-05-2024,Spices Pack,Grocery,East,Offline,2,2459.4,4918.8,Net Banking,CUST03492
TXN015292,04-10-2025,Coffee Table,Furniture,North,Online,8,3611.63,28893.04,Cash,CUST02704
TXN015293,28-02-2025,Face Wash,Beauty,East,Offline,4,3918.01,15672.04,UPI,CUST00892
TXN015294,01-07-2024,Football,Sports,West,Offline,8,9831.24,78649.92,Cash,CUST00590
TXN015295,21-07-2024,Perfume,Beauty,West,Online,9,3298.98,29690.82,Cash,CUST01682
TXN015296,23-04-2025,Shorts,Clothing,South,Offline,7,1341.68,9391.76,Credit Card,CUST01975
TXN015297,23-05-2024,Laptop,Electronics,East,Online,2,2675.23,5350.46,Cash,CUST01103
TXN015298,20-06-2024,Cooking Oil,Grocery,North,Online,5,9383.3,46916.5,Cash,CUST00438
TXN015299,12-09-2024,Bed Frame,Furniture,West,Online,10,2842.94,28429.4,Net Banking,CUST03784
TXN015300,09-04-2024,Sunscreen,Beauty,East,Online,9,7265.47,65389.23,Cash,CUST02702
TXN015301,11-11-2025,Tennis Ball,Sports,South,Offline,9,845.95,7613.55,Cash,CUST00238
TXN015302,01-01-2024,Dress,Clothing,West,Online,1,4108.2,4108.2,Net Banking,CUST03251
TXN015303,07-12-2024,Dress,Clothing,West,Online,5,531.12,2655.6,Credit Card,CUST02360
TXN015304,25-02-2024,Laptop,Electronics,North,Offline,7,6912.06,48384.42,UPI,CUST02142
TXN015305,29-03-2024,Sunscreen,Beauty,South,Offline,10,9339.32,93393.2,Credit Card,CUST02133
TXN015306,26-11-2024,Hair Oil,Beauty,East,Offline,3,5202.07,15606.21,Net Banking,CUST00467
TXN015307,03-12-2024,Laptop,Electronics,West,Online,6,1106.42,6638.52,UPI,CUST01535
TXN015308,14-07-2025,Lipstick,Beauty,South,Online,4,3651.54,14606.16,Credit Card,CUST02152
TXN015309,07-01-2024,Bookshelf,Furniture,North,Offline,6,1614.88,9689.28,Net Banking,CUST00862
TXN015310,01-07-2025,Sofa,Furniture,West,Online,10,4445.95,44459.5,Credit Card,CUST02530
TXN015311,25-02-2024,Sugar,Grocery,South,Online,2,9907.16,19814.32,Cash,CUST03741
TXN015312,16-05-2025,Running Shoes,Sports,North,Online,1,7504.1,7504.1,Cash,CUST03094
TXN015313,25-06-2025,Tablet,Electronics,South,Online,7,3807.38,26651.66,UPI,CUST00137
TXN015314,20-04-2025,Sweater,Clothing,South,Offline,4,2567.11,10268.44,Credit Card,CUST01762
TXN015315,12-09-2024,Dress,Clothing,North,Offline,4,9310.92,37243.68,UPI,CUST03586
TXN015316,08-11-2024,Face Wash,Beauty,West,Online,9,9570.89,86138.01,UPI,CUST03462
TXN015317,08-11-2024,Football,Sports,West,Offline,7,8394.52,58761.64,Net Banking,CUST00663
TXN015318,14-12-2024,Wardrobe,Furniture,West,Offline,1,550.57,550.57,Cash,CUST01594
TXN015319,27-05-2025,Sweater,Clothing,East,Offline,10,992.81,9928.1,UPI,CUST02975
TXN015320,12-10-2025,Cricket Bat,Sports,East,Offline,1,4119.36,4119.36,Net Banking,CUST02702
TXN015321,30-11-2024,Hair Oil,Beauty,West,Offline,5,7380.92,36904.6,Cash,CUST03238
TXN015322,02-01-2024,Spices Pack,Grocery,South,Online,3,866.16,2598.48,Credit Card,CUST01170
TXN015323,11-06-2024,Bluetooth Speaker,Electronics,East,Offline,3,6551.86,19655.58,UPI,CUST01654
TXN015324,24-05-2024,Pulses Pack,Grocery,West,Offline,8,8352.96,66823.68,UPI,CUST02274
TXN015325,14-10-2024,Shorts,Clothing,East,Online,3,9900.72,29702.16,Net Banking,CUST03866
TXN015326,14-04-2024,Face Cream,Beauty,East,Online,9,9691.48,87223.32,Net Banking,CUST02134
TXN015327,30-01-2024,Perfume,Beauty,South,Online,3,5326.25,15978.75,Cash,CUST02776
TXN015328,23-07-2024,Tea Powder,Grocery,West,Online,7,8342.1,58394.7,Cash,CUST00899
TXN015329,20-03-2025,Bed Frame,Furniture,West,Offline,7,5454.56,38181.92,Net Banking,CUST00631
TXN015330,19-05-2024,Face Cream,Beauty,West,Online,10,8511.79,85117.9,UPI,CUST01432
TXN015331,10-04-2025,Yoga Mat,Sports,South,Offline,1,2622.71,2622.71,Net Banking,CUST01799
TXN015332,09-07-2024,Shampoo,Beauty,West,Offline,10,5016.19,50161.9,UPI,CUST03870
TXN015333,05-07-2024,Bed Frame,Furniture,East,Online,2,6303.18,12606.36,UPI,CUST00508
TXN015334,26-07-2025,Headphones,Electronics,West,Offline,7,7375.96,51631.72,UPI,CUST01081
TXN015335,12-02-2024,Camera,Electronics,South,Online,2,7883.44,15766.88,Cash,CUST00609
TXN015336,31-10-2024,Spices Pack,Grocery,South,Offline,4,9096.23,36384.92,Credit Card,CUST02020
TXN015337,08-12-2024,Football,Sports,South,Offline,1,7563.12,7563.12,Credit Card,CUST00722
TXN015338,11-09-2025,Sofa,Furniture,North,Online,3,1268.07,3804.21,Credit Card,CUST03397
TXN015339,30-05-2025,Wardrobe,Furniture,North,Offline,6,4118.48,24710.88,Net Banking,CUST02948
TXN015340,17-01-2025,Headphones,Electronics,East,Online,7,2438.64,17070.48,Credit Card,CUST02772
TXN015341,15-09-2025,Shorts,Clothing,South,Online,5,9570.76,47853.8,Cash,CUST03343
TXN015342,22-05-2024,Spices Pack,Grocery,East,Offline,5,823.8,4119,Net Banking,CUST01171
TXN015343,14-01-2025,Smartphone,Electronics,North,Online,2,6037.41,12074.82,UPI,CUST02065
TXN015344,22-05-2024,Yoga Mat,Sports,South,Online,5,7613.18,38065.9,UPI,CUST00674
TXN015345,05-03-2024,Rice Bag,Grocery,North,Online,9,2627.87,23650.83,Cash,CUST01651
TXN015346,24-02-2024,Wardrobe,Furniture,West,Online,1,716.62,716.62,Credit Card,CUST03134
TXN015347,04-02-2024,Tablet,Electronics,North,Online,3,7634.69,22904.07,UPI,CUST01208
TXN015348,23-03-2024,Lipstick,Beauty,West,Offline,6,9286.26,55717.56,UPI,CUST00938
TXN015349,02-06-2025,Wheat Flour,Grocery,South,Online,4,4222.11,16888.44,Net Banking,CUST03205
TXN015350,25-03-2025,Sugar,Grocery,South,Offline,1,9294.1,9294.1,Cash,CUST03714
TXN015351,04-01-2025,Yoga Mat,Sports,South,Online,2,5418.63,10837.26,Net Banking,CUST02153
TXN015352,18-02-2024,Bookshelf,Furniture,North,Offline,5,8030.02,40150.1,Net Banking,CUST00325
TXN015353,22-05-2025,Cooking Oil,Grocery,South,Online,1,4765.01,4765.01,UPI,CUST03532
TXN015354,20-03-2024,Shampoo,Beauty,West,Online,5,9442.59,47212.95,Credit Card,CUST01138
TXN015355,04-09-2025,Spices Pack,Grocery,South,Online,5,7538.62,37693.1,Cash,CUST03581
TXN015356,09-11-2025,Camera,Electronics,East,Offline,9,1907.44,17166.96,Cash,CUST00764
TXN015357,17-04-2024,Laptop,Electronics,North,Offline,9,5844.44,52599.96,Credit Card,CUST00372
TXN015358,04-04-2025,Smartwatch,Electronics,South,Offline,5,8917.99,44589.95,Credit Card,CUST03051
TXN015359,04-03-2024,Bluetooth Speaker,Electronics,West,Online,3,6027.16,18081.48,Credit Card,CUST01786
TXN015360,02-01-2025,Coffee Table,Furniture,East,Online,7,3843.69,26905.83,Credit Card,CUST00329
TXN015361,27-06-2025,Cooking Oil,Grocery,West,Online,4,5468.09,21872.36,Credit Card,CUST01747
TXN015362,30-04-2025,Bluetooth Speaker,Electronics,West,Offline,6,1476.64,8859.84,Cash,CUST00781
TXN015363,29-10-2025,Dumbbells,Sports,West,Offline,6,8845.77,53074.62,Cash,CUST03024
TXN015364,22-10-2024,Hair Oil,Beauty,North,Online,9,3201.25,28811.25,UPI,CUST03307
TXN015365,17-05-2024,Tennis Ball,Sports,West,Offline,10,1516.27,15162.7,Credit Card,CUST00206
TXN015366,24-12-2024,Saree,Clothing,East,Online,10,8229.22,82292.2,UPI,CUST00364
TXN015367,04-10-2024,Office Chair,Furniture,North,Online,6,7214.55,43287.3,Credit Card,CUST02461
TXN015368,26-06-2024,Shampoo,Beauty,East,Online,9,972.99,8756.91,Net Banking,CUST03201
TXN015369,01-10-2025,Lipstick,Beauty,East,Online,2,4205.81,8411.62,UPI,CUST03472
TXN015370,31-05-2025,Dumbbells,Sports,North,Offline,7,6186.71,43306.97,Net Banking,CUST00553
TXN015371,13-08-2025,Coffee Table,Furniture,West,Offline,9,1811.25,16301.25,Cash,CUST00002
TXN015372,20-03-2024,Running Shoes,Sports,South,Online,7,1923.27,13462.89,Net Banking,CUST02225
TXN015373,30-09-2024,Badminton Racket,Sports,West,Offline,1,4875.21,4875.21,UPI,CUST00205
TXN015374,25-07-2025,Lipstick,Beauty,North,Offline,2,6911.42,13822.84,Net Banking,CUST03360
TXN015375,12-11-2025,Face Cream,Beauty,South,Offline,1,4865.75,4865.75,Cash,CUST01874
TXN015376,15-05-2024,Camera,Electronics,East,Online,3,7775.12,23325.36,Cash,CUST03292
TXN015377,01-03-2024,Headphones,Electronics,East,Online,9,3403,30627,Net Banking,CUST01140
TXN015378,11-04-2025,Smartwatch,Electronics,West,Offline,1,247.65,247.65,Net Banking,CUST03309
TXN015379,06-06-2025,Badminton Racket,Sports,South,Online,9,8847.04,79623.36,Net Banking,CUST00772
TXN015380,01-10-2024,Cooking Oil,Grocery,East,Online,10,4520.44,45204.4,Credit Card,CUST03210
TXN015381,17-02-2025,Kurta,Clothing,West,Online,6,7572.83,45436.98,UPI,CUST00303
TXN015382,23-08-2024,Television,Electronics,South,Offline,7,3674.53,25721.71,Credit Card,CUST01130
TXN015383,02-03-2025,Sofa,Furniture,East,Online,1,8120.2,8120.2,Credit Card,CUST00099
TXN015384,09-10-2025,Shorts,Clothing,North,Offline,9,9012.76,81114.84,UPI,CUST00102
TXN015385,21-08-2024,Hair Oil,Beauty,West,Offline,5,7103.6,35518,Net Banking,CUST03337
TXN015386,12-04-2025,Kurta,Clothing,South,Offline,3,615.55,1846.65,Net Banking,CUST01557
TXN015387,03-06-2024,Wheat Flour,Grocery,North,Offline,6,5477.18,32863.08,Credit Card,CUST03469
TXN015388,14-09-2024,Pulses Pack,Grocery,South,Offline,3,5475.51,16426.53,Cash,CUST00672
TXN015389,11-11-2025,Sunscreen,Beauty,North,Offline,3,7310.39,21931.17,Credit Card,CUST01658
TXN015390,04-06-2024,Sweater,Clothing,North,Online,5,742.6,3713,Credit Card,CUST01696
TXN015391,01-12-2025,Dress,Clothing,South,Offline,9,3565.58,32090.22,Credit Card,CUST03400
TXN015392,22-07-2024,Dining Table,Furniture,South,Online,5,501.76,2508.8,Cash,CUST00265
TXN015393,17-01-2024,Coffee Table,Furniture,West,Offline,10,3703.64,37036.4,Cash,CUST00507
TXN015394,29-12-2024,Badminton Racket,Sports,South,Online,9,5856.02,52704.18,Cash,CUST02493
TXN015395,19-03-2025,Spices Pack,Grocery,South,Offline,4,8999.42,35997.68,Net Banking,CUST00786
TXN015396,13-02-2025,Hair Oil,Beauty,West,Offline,2,6994.12,13988.24,Net Banking,CUST01665
TXN015397,24-01-2024,Hair Oil,Beauty,East,Offline,5,1818.82,9094.1,Credit Card,CUST01845
TXN015398,11-08-2024,Jacket,Clothing,East,Offline,3,6736.5,20209.5,UPI,CUST00722
TXN015399,23-01-2024,Perfume,Beauty,South,Offline,3,9511.15,28533.45,Cash,CUST00070
TXN015400,14-08-2025,Laptop,Electronics,West,Offline,4,9238.4,36953.6,UPI,CUST02609
TXN015401,02-04-2025,Sugar,Grocery,South,Offline,3,9422.06,28266.18,Net Banking,CUST00832
TXN015402,29-10-2025,Yoga Mat,Sports,North,Offline,1,8388.32,8388.32,UPI,CUST01050
TXN015403,17-07-2025,T-Shirt,Clothing,South,Online,7,8313.55,58194.85,Credit Card,CUST03960
TXN015404,04-07-2025,Cricket Bat,Sports,East,Offline,6,3096.44,18578.64,UPI,CUST02865
TXN015405,27-07-2024,Kurta,Clothing,West,Online,3,6371.61,19114.83,Credit Card,CUST00023
TXN015406,11-08-2024,Rice Bag,Grocery,East,Offline,7,7033.05,49231.35,UPI,CUST00797
TXN015407,25-08-2024,Sweater,Clothing,West,Online,3,781.46,2344.38,Credit Card,CUST02503
TXN015408,16-04-2024,Face Cream,Beauty,North,Online,1,8503.24,8503.24,Credit Card,CUST03397
TXN015409,16-11-2025,Face Cream,Beauty,West,Offline,7,7077.92,49545.44,Cash,CUST02201
TXN015410,24-04-2025,Shampoo,Beauty,East,Offline,4,5535.57,22142.28,Credit Card,CUST03565
TXN015411,16-10-2025,Cricket Bat,Sports,West,Online,8,6238.61,49908.88,UPI,CUST02990
TXN015412,04-12-2025,Cooking Oil,Grocery,South,Offline,4,9293.62,37174.48,Credit Card,CUST01786
TXN015413,26-11-2024,Football,Sports,West,Online,9,1759.3,15833.7,Cash,CUST02793
TXN015414,15-07-2025,Camera,Electronics,North,Online,1,8880.7,8880.7,Credit Card,CUST00219
TXN015415,08-08-2025,Dining Table,Furniture,North,Offline,9,4604.26,41438.34,Cash,CUST01386
TXN015416,24-05-2025,Sweater,Clothing,South,Online,9,1379.96,12419.64,Net Banking,CUST01577
TXN015417,07-12-2025,Dumbbells,Sports,West,Online,5,651.94,3259.7,Cash,CUST03244
TXN015418,01-10-2025,Camera,Electronics,South,Online,6,8319.01,49914.06,UPI,CUST02063
TXN015419,26-08-2025,Bookshelf,Furniture,South,Offline,5,7672.81,38364.05,UPI,CUST01324
TXN015420,26-05-2025,Laptop,Electronics,West,Offline,1,9693.21,9693.21,Net Banking,CUST01853
TXN015421,11-02-2024,Jeans,Clothing,North,Online,4,2135.26,8541.04,UPI,CUST03781
TXN015422,31-03-2025,Cricket Bat,Sports,South,Online,8,1234.54,9876.32,Cash,CUST00017
TXN015423,08-06-2024,Cricket Bat,Sports,North,Offline,4,778.14,3112.56,Credit Card,CUST02302
TXN015424,09-10-2025,Sofa,Furniture,East,Online,9,2822.91,25406.19,Net Banking,CUST00350
TXN015425,19-05-2024,Camera,Electronics,North,Online,5,2768.93,13844.65,Credit Card,CUST02990
TXN015426,31-01-2024,Lipstick,Beauty,South,Online,3,2277.92,6833.76,UPI,CUST01694
TXN015427,13-05-2024,Laptop,Electronics,East,Online,9,8933.61,80402.49,UPI,CUST00372
TXN015428,02-06-2025,Saree,Clothing,East,Offline,6,6872.25,41233.5,Cash,CUST01762
TXN015429,01-10-2024,Wardrobe,Furniture,West,Offline,8,2788.95,22311.6,UPI,CUST02827
TXN015430,02-04-2024,Lipstick,Beauty,South,Offline,4,9099.24,36396.96,UPI,CUST01199
TXN015431,01-07-2024,Sugar,Grocery,West,Online,3,3645.66,10936.98,Credit Card,CUST00096
TXN015432,12-07-2024,Cooking Oil,Grocery,North,Offline,2,2799.94,5599.88,UPI,CUST01608
TXN015433,19-09-2025,Kurta,Clothing,North,Online,7,6307.08,44149.56,Credit Card,CUST03403
TXN015434,19-07-2025,Badminton Racket,Sports,North,Online,9,7087.35,63786.15,Cash,CUST00919
TXN015435,04-06-2024,Sunscreen,Beauty,West,Offline,4,2987.5,11950,UPI,CUST02089
TXN015436,10-04-2024,Wheat Flour,Grocery,West,Online,9,6070.95,54638.55,Credit Card,CUST01832
TXN015437,30-06-2024,Kurta,Clothing,South,Online,5,8418.91,42094.55,Net Banking,CUST00047
TXN015438,09-02-2024,Sofa,Furniture,North,Offline,9,6257.96,56321.64,Net Banking,CUST01280
TXN015439,10-04-2025,Laptop,Electronics,South,Online,4,4445.21,17780.84,Cash,CUST00473
TXN015440,21-12-2025,Wardrobe,Furniture,East,Offline,3,9922.17,29766.51,Net Banking,CUST03126
TXN015441,02-05-2024,Camera,Electronics,North,Online,7,6983.59,48885.13,Credit Card,CUST03175
TXN015442,10-01-2024,Cooking Oil,Grocery,North,Online,3,3538.97,10616.91,Credit Card,CUST01782
TXN015443,18-09-2024,T-Shirt,Clothing,South,Online,7,8400.04,58800.28,UPI,CUST01733
TXN015444,07-03-2025,Dumbbells,Sports,North,Online,7,2530.67,17714.69,Cash,CUST00090
TXN015445,14-12-2024,Cricket Bat,Sports,South,Online,6,6192.64,37155.84,Net Banking,CUST02477
TXN015446,04-02-2025,Dumbbells,Sports,West,Online,2,4464.66,8929.32,Credit Card,CUST02798
TXN015447,06-12-2025,Wardrobe,Furniture,East,Offline,8,4313.39,34507.12,Credit Card,CUST01317
TXN015448,19-12-2024,Wardrobe,Furniture,South,Offline,5,8069.87,40349.35,Cash,CUST02655
TXN015449,17-03-2024,Face Cream,Beauty,South,Online,1,5407.94,5407.94,Credit Card,CUST01043
TXN015450,16-01-2025,Face Cream,Beauty,West,Offline,4,1234.71,4938.84,UPI,CUST00003
TXN015451,28-01-2024,Laptop,Electronics,East,Offline,10,1193.58,11935.8,Net Banking,CUST00019
TXN015452,07-06-2024,Saree,Clothing,North,Offline,5,1998.28,9991.4,Net Banking,CUST02665
TXN015453,16-12-2024,Kurta,Clothing,East,Online,10,8160.2,81602,Cash,CUST00004
TXN015454,25-08-2024,Running Shoes,Sports,East,Online,3,7768.36,23305.08,Net Banking,CUST03986
TXN015455,16-05-2025,Wardrobe,Furniture,West,Online,1,2569.91,2569.91,Cash,CUST03062
TXN015456,27-04-2024,Tennis Ball,Sports,West,Offline,3,9398.94,28196.82,Net Banking,CUST01063
TXN015457,20-10-2024,Wheat Flour,Grocery,East,Offline,8,9470.92,75767.36,Credit Card,CUST02475
